OrderID,DateKey,CustomerID,ProductID,SellerID,Quantity,UnitPrice,Discount,Tax,ShippingCost,GrossAmount,DiscountedAmount,NetAmount,TotalAmount,PaymentMethod,OrderStatus
ORD0066162,20230402,CUST019992,P00041,SELL01567,4,66.69,0.0,32.01,3.17,266.76,0.0,266.76,301.94,UPI,Delivered
ORD0066163,20221001,CUST030272,P00045,SELL01117,1,107.78,0.1,4.85,6.39,107.78,10.78,97.0,108.24,Amazon Pay,Delivered
ORD0066164,20210201,CUST043830,P00016,SELL00540,3,21.23,0.0,7.64,12.66,63.69,0.0,63.69,83.99,Amazon Pay,Cancelled
ORD0066165,20221227,CUST030289,P00035,SELL01411,5,481.47,0.0,120.37,14.94,2407.35,0.0,2407.35,2542.66,Debit Card,Delivered
ORD0066166,20210303,CUST043848,P00036,SELL00964,5,406.91,0.1,146.49,11.79,2034.55,203.46,1831.09,1989.38,Credit Card,Delivered
ORD0066167,20231226,CUST049250,P00042,SELL01822,5,579.59,0.15,197.06,7.4,2897.95,434.69,2463.26,2667.72,Amazon Pay,Delivered
ORD0066168,20210109,CUST004473,P00008,SELL01025,1,366.25,0.1,39.56,0.26,366.25,36.62,329.63,369.44,UPI,Delivered
ORD0066169,20241228,CUST044047,P00026,SELL01269,3,537.33,0.05,76.57,4.38,1611.99,80.6,1531.39,1612.34,Credit Card,Shipped
ORD0066170,20221012,CUST009936,P00010,SELL01546,3,328.36,0.15,150.72,12.77,985.08,147.76,837.32,1000.81,Credit Card,Delivered
ORD0066171,20241013,CUST031963,P00031,SELL00255,3,192.48,0.0,46.2,7.33,577.44,0.0,577.44,630.97,Debit Card,Delivered
ORD0066172,20210923,CUST026843,P00016,SELL00896,1,524.46,0.0,41.96,7.5,524.46,0.0,524.46,573.92,Credit Card,Returned
ORD0066173,20220915,CUST009558,P00006,SELL01643,5,115.26,0.15,24.49,2.93,576.3,86.44,489.86,517.28,Debit Card,Shipped
ORD0066174,20211127,CUST019205,P00017,SELL01350,4,511.46,0.0,102.29,6.97,2045.84,0.0,2045.84,2155.1,UPI,Delivered
ORD0066175,20231217,CUST022694,P00031,SELL01242,1,352.73,0.05,40.21,1.58,352.73,17.64,335.09000000000003,376.88,UPI,Shipped
ORD0066176,20220716,CUST017094,P00006,SELL00762,4,182.69,0.0,36.54,8.08,730.76,0.0,730.76,775.38,Credit Card,Delivered
ORD0066177,20241017,CUST011802,P00043,SELL01838,3,557.68,0.1,75.29,1.74,1673.04,167.3,1505.74,1582.77,Net Banking,Delivered
ORD0066178,20240723,CUST028644,P00021,SELL01088,4,46.73,0.05,8.88,11.94,186.92,9.35,177.57,198.39,Debit Card,Delivered
ORD0066179,20200318,CUST014920,P00041,SELL01853,5,291.97,0.15,99.27,5.37,1459.85,218.98,1240.87,1345.51,UPI,Returned
ORD0066180,20210502,CUST013473,P00021,SELL01753,4,578.57,0.0,277.71,5.84,2314.28,0.0,2314.28,2597.83,Debit Card,Delivered
ORD0066181,20230408,CUST018404,P00007,SELL01740,2,349.15,0.2,100.56,7.08,698.3,139.66,558.64,666.28,Credit Card,Delivered
ORD0066182,20221127,CUST019968,P00048,SELL01467,3,111.99,0.05,15.96,9.94,335.97,16.8,319.17,345.07,UPI,Delivered
ORD0066183,20210720,CUST008408,P00031,SELL01472,2,217.47,0.05,33.06,8.41,434.94,21.75,413.19,454.66,Debit Card,Delivered
ORD0066184,20220808,CUST046664,P00016,SELL01923,4,413.65,0.05,282.94,1.07,1654.6,82.73,1571.87,1855.88,UPI,Delivered
ORD0066185,20230806,CUST032160,P00010,SELL01567,3,30.28,0.1,6.54,13.55,90.84,9.08,81.76,101.85,Debit Card,Delivered
ORD0066186,20210711,CUST000152,P00039,SELL00812,3,49.23,0.0,17.72,1.21,147.69,0.0,147.69,166.62,Credit Card,Delivered
ORD0066187,20200619,CUST010835,P00042,SELL01390,2,568.26,0.0,90.92,1.35,1136.52,0.0,1136.52,1228.79,Net Banking,Delivered
ORD0066188,20211003,CUST002467,P00031,SELL00831,1,85.53,0.0,15.4,10.16,85.53,0.0,85.53,111.09,Debit Card,Delivered
ORD0066189,20240826,CUST042937,P00048,SELL00671,3,419.25,0.0,150.93,10.19,1257.75,0.0,1257.75,1418.87,Credit Card,Shipped
ORD0066190,20240524,CUST024215,P00017,SELL01188,2,196.38,0.2,15.71,2.74,392.76,78.55,314.21,332.66,Net Banking,Delivered
ORD0066191,20201018,CUST026102,P00047,SELL01887,5,284.76,0.0,71.19,8.43,1423.8,0.0,1423.8,1503.42,Credit Card,Delivered
ORD0066192,20210803,CUST014944,P00006,SELL01277,1,341.82,0.3,11.96,0.09,341.82,102.55,239.27,251.32,Debit Card,Cancelled
ORD0066193,20210225,CUST004143,P00033,SELL00737,2,241.18,0.05,36.66,9.58,482.36,24.12,458.24,504.48,UPI,Delivered
ORD0066194,20200414,CUST031218,P00042,SELL01314,5,257.25,0.1,208.37,2.96,1286.25,128.62,1157.63,1368.96,UPI,Shipped
ORD0066195,20210719,CUST014974,P00032,SELL00956,4,520.17,0.0,166.45,0.39,2080.68,0.0,2080.68,2247.52,Amazon Pay,Delivered
ORD0066196,20231130,CUST033139,P00005,SELL01437,1,377.7,0.05,17.94,7.67,377.7,18.89,358.81,384.42,Debit Card,Delivered
ORD0066197,20220529,CUST004521,P00049,SELL00557,1,556.83,0.15,23.67,6.47,556.83,83.52,473.31000000000006,503.45,Debit Card,Delivered
ORD0066198,20240122,CUST001847,P00044,SELL00777,5,296.29,0.05,168.89,3.51,1481.45,74.07,1407.38,1579.78,Amazon Pay,Delivered
ORD0066199,20220524,CUST028656,P00007,SELL01632,2,64.59,0.1,5.81,2.2,129.18,12.92,116.26,124.27,Amazon Pay,Delivered
ORD0066200,20200904,CUST022442,P00035,SELL00511,2,581.16,0.0,139.48,13.07,1162.32,0.0,1162.32,1314.87,Debit Card,Delivered
ORD0066201,20220715,CUST046506,P00018,SELL00145,2,251.89,0.0,40.3,2.87,503.78,0.0,503.78,546.95,UPI,Delivered
ORD0066202,20201104,CUST038634,P00026,SELL00910,5,242.08,0.0,96.83,14.16,1210.4,0.0,1210.4,1321.39,UPI,Shipped
ORD0066203,20231028,CUST010513,P00028,SELL00277,4,536.04,0.2,205.84,12.81,2144.16,428.83,1715.33,1933.98,Amazon Pay,Shipped
ORD0066204,20230203,CUST014737,P00009,SELL00585,2,95.29,0.05,9.05,0.04,190.58,9.53,181.05,190.14,Debit Card,Delivered
ORD0066205,20201110,CUST048540,P00013,SELL01116,2,407.74,0.2,52.19,4.98,815.48,163.1,652.38,709.55,Credit Card,Cancelled
ORD0066206,20210831,CUST033049,P00007,SELL01196,3,358.34,0.05,0.0,1.82,1075.02,53.75,1021.27,1023.09,Debit Card,Returned
ORD0066207,20220802,CUST039335,P00032,SELL00672,5,268.97,0.15,0.0,9.69,1344.85,201.73,1143.12,1152.81,Net Banking,Delivered
ORD0066208,20210622,CUST026604,P00034,SELL01230,5,489.51,0.2,234.96,7.0,2447.55,489.51,1958.04,2200.0,Amazon Pay,Shipped
ORD0066209,20200312,CUST007519,P00036,SELL01017,1,302.17,0.0,24.17,9.59,302.17,0.0,302.17,335.93,Amazon Pay,Delivered
ORD0066210,20210112,CUST021864,P00017,SELL00853,4,172.1,0.1,49.56,5.01,688.4,68.84,619.56,674.13,Debit Card,Delivered
ORD0066211,20240228,CUST045010,P00015,SELL01043,1,239.1,0.05,40.89,6.44,239.1,11.96,227.14,274.47,Debit Card,Delivered
ORD0066212,20230423,CUST034289,P00014,SELL00523,4,155.8,0.25,37.39,6.52,623.2,155.8,467.4,511.31,Debit Card,Delivered
ORD0066213,20200513,CUST021871,P00023,SELL01583,3,390.48,0.0,93.72,12.31,1171.44,0.0,1171.44,1277.47,UPI,Delivered
ORD0066214,20230412,CUST017447,P00015,SELL01070,4,355.42,0.05,67.53,0.76,1421.68,71.08,1350.6,1418.89,Credit Card,Delivered
ORD0066215,20241221,CUST037809,P00005,SELL00160,5,222.87,0.0,89.15,5.2,1114.35,0.0,1114.35,1208.7,Cash on Delivery,Delivered
ORD0066216,20240621,CUST010191,P00038,SELL01989,3,302.1,0.15,0.0,3.91,906.3,135.94,770.3599999999999,774.26,UPI,Delivered
ORD0066217,20210127,CUST005090,P00009,SELL00368,5,330.77,0.15,70.29,14.01,1653.85,248.08,1405.77,1490.07,Debit Card,Delivered
ORD0066218,20221223,CUST003086,P00040,SELL01592,4,544.51,0.05,248.3,13.39,2178.04,108.9,2069.14,2330.83,Credit Card,Delivered
ORD0066219,20220922,CUST017731,P00028,SELL01654,4,329.35,0.0,105.39,2.93,1317.4,0.0,1317.4,1425.72,Amazon Pay,Returned
ORD0066220,20210218,CUST004638,P00003,SELL01787,2,445.7,0.1,64.18,9.96,891.4,89.14,802.26,876.4,Net Banking,Returned
ORD0066221,20210206,CUST027887,P00044,SELL00793,3,386.91,0.0,92.86,3.89,1160.73,0.0,1160.73,1257.48,Debit Card,Delivered
ORD0066222,20230210,CUST039013,P00032,SELL01140,4,333.95,0.3,74.8,6.77,1335.8,400.74,935.06,1016.63,Amazon Pay,Shipped
ORD0066223,20200305,CUST007235,P00014,SELL01526,1,475.39,0.1,21.39,12.87,475.39,47.54,427.85,462.11,UPI,Delivered
ORD0066224,20241017,CUST024786,P00031,SELL01255,5,173.35,0.0,104.01,9.68,866.75,0.0,866.75,980.44,Credit Card,Returned
ORD0066225,20220515,CUST042365,P00010,SELL00468,1,521.39,0.0,41.71,1.6,521.39,0.0,521.39,564.7,Credit Card,Delivered
ORD0066226,20210204,CUST002501,P00041,SELL00064,3,219.98,0.25,24.75,4.65,659.94,164.98,494.96,524.35,UPI,Delivered
ORD0066227,20201016,CUST017921,P00031,SELL00596,3,483.25,0.0,173.97,1.81,1449.75,0.0,1449.75,1625.53,Credit Card,Delivered
ORD0066228,20240215,CUST004479,P00018,SELL01393,4,499.42,0.05,94.89,3.61,1997.68,99.88,1897.8,1996.3,Credit Card,Delivered
ORD0066229,20231214,CUST005028,P00019,SELL01533,2,594.18,0.0,142.6,13.08,1188.36,0.0,1188.36,1344.04,Credit Card,Shipped
ORD0066230,20230831,CUST045285,P00030,SELL00488,3,543.14,0.25,0.0,10.33,1629.42,407.36,1222.06,1232.4,Amazon Pay,Delivered
ORD0066231,20230117,CUST026475,P00043,SELL00098,3,32.36,0.2,3.88,1.9,97.08,19.42,77.66,83.44,Amazon Pay,Delivered
ORD0066232,20220128,CUST048558,P00048,SELL00674,5,92.92,0.0,37.17,4.14,464.6,0.0,464.6,505.91,Net Banking,Delivered
ORD0066233,20220423,CUST047742,P00041,SELL00837,2,539.24,0.0,129.42,11.59,1078.48,0.0,1078.48,1219.49,Credit Card,Returned
ORD0066234,20211022,CUST034604,P00010,SELL00987,4,544.34,0.05,248.22,12.21,2177.36,108.87,2068.49,2328.92,Debit Card,Returned
ORD0066235,20201222,CUST011212,P00040,SELL01324,1,278.14,0.1,20.03,1.97,278.14,27.81,250.33,272.33,Debit Card,Delivered
ORD0066236,20220527,CUST040421,P00003,SELL00057,2,216.65,0.05,20.58,4.34,433.3,21.67,411.63,436.55,UPI,Delivered
ORD0066237,20220924,CUST026378,P00027,SELL00923,1,219.23,0.05,24.99,13.89,219.23,10.96,208.27,247.15,Credit Card,Delivered
ORD0066238,20220121,CUST006627,P00015,SELL00209,5,238.4,0.0,59.6,11.78,1192.0,0.0,1192.0,1263.38,Credit Card,Delivered
ORD0066239,20240321,CUST001592,P00024,SELL01335,3,480.07,0.0,172.83,9.17,1440.21,0.0,1440.21,1622.21,Amazon Pay,Shipped
ORD0066240,20220118,CUST038289,P00030,SELL00821,3,246.3,0.0,59.11,1.41,738.9,0.0,738.9,799.42,Debit Card,Shipped
ORD0066241,20201230,CUST004664,P00050,SELL00885,2,43.68,0.0,6.99,9.33,87.36,0.0,87.36,103.68,Debit Card,Shipped
ORD0066242,20200923,CUST024395,P00046,SELL00531,1,497.82,0.1,53.76,11.06,497.82,49.78,448.04,512.86,UPI,Delivered
ORD0066243,20210209,CUST046809,P00027,SELL01330,4,429.47,0.0,0.0,7.02,1717.88,0.0,1717.88,1724.9,Amazon Pay,Pending
ORD0066244,20241108,CUST027888,P00041,SELL00052,2,114.1,0.15,15.52,9.57,228.2,34.23,193.97,219.06,Credit Card,Delivered
ORD0066245,20200518,CUST013621,P00025,SELL01707,2,74.97,0.0,12.0,13.33,149.94,0.0,149.94,175.27,Amazon Pay,Delivered
ORD0066246,20230403,CUST037131,P00037,SELL01315,2,317.44,0.0,31.74,14.84,634.88,0.0,634.88,681.46,Credit Card,Delivered
ORD0066247,20241222,CUST013269,P00049,SELL01366,5,279.09,0.0,167.45,9.59,1395.45,0.0,1395.45,1572.49,UPI,Shipped
ORD0066248,20240916,CUST021402,P00009,SELL00513,1,466.65,0.2,44.8,8.24,466.65,93.33,373.32,426.36,Credit Card,Delivered
ORD0066249,20211027,CUST000312,P00038,SELL00875,2,374.01,0.05,35.53,13.42,748.02,37.4,710.62,759.57,Credit Card,Delivered
ORD0066250,20230203,CUST011089,P00048,SELL01467,5,192.24,0.05,73.05,14.24,961.2,48.06,913.14,1000.43,UPI,Delivered
ORD0066251,20230318,CUST034418,P00044,SELL01443,2,166.92,0.0,0.0,12.7,333.84,0.0,333.84,346.54,Credit Card,Shipped
ORD0066252,20200703,CUST028921,P00035,SELL01276,3,417.0,0.0,100.08,0.44,1251.0,0.0,1251.0,1351.52,Credit Card,Shipped
ORD0066253,20231204,CUST044384,P00009,SELL01241,2,254.98,0.15,21.67,7.45,509.96,76.49,433.47,462.59,Credit Card,Delivered
ORD0066254,20220221,CUST032246,P00036,SELL01703,5,495.44,0.0,123.86,13.33,2477.2,0.0,2477.2,2614.39,Credit Card,Delivered
ORD0066255,20220520,CUST045258,P00017,SELL01389,3,188.87,0.0,45.33,14.98,566.61,0.0,566.61,626.92,Net Banking,Shipped
ORD0066256,20211203,CUST025043,P00035,SELL01289,4,583.16,0.0,186.61,5.83,2332.64,0.0,2332.64,2525.08,Net Banking,Delivered
ORD0066257,20240825,CUST007942,P00001,SELL00990,1,149.64,0.0,11.97,10.34,149.64,0.0,149.64,171.95,UPI,Delivered
ORD0066258,20220625,CUST019047,P00047,SELL00044,4,394.4,0.05,179.85,12.08,1577.6,78.88,1498.7199999999998,1690.65,Debit Card,Delivered
ORD0066259,20200719,CUST037389,P00037,SELL01114,4,121.33,0.0,58.24,10.91,485.32,0.0,485.32,554.47,Credit Card,Delivered
ORD0066260,20210909,CUST018937,P00031,SELL01165,5,154.02,0.05,0.0,3.63,770.1,38.51,731.59,735.22,Credit Card,Delivered
ORD0066261,20241016,CUST007247,P00007,SELL01362,1,259.64,0.0,20.77,12.54,259.64,0.0,259.64,292.95,Credit Card,Delivered
ORD0066262,20200807,CUST015735,P00005,SELL00901,3,553.77,0.15,112.97,13.55,1661.31,249.2,1412.11,1538.63,Debit Card,Delivered
ORD0066263,20220506,CUST042945,P00023,SELL00148,1,552.16,0.15,23.47,2.63,552.16,82.82,469.34,495.44,Credit Card,Shipped
ORD0066264,20240202,CUST017609,P00045,SELL00853,1,548.18,0.2,35.08,2.11,548.18,109.64,438.54,475.73,Amazon Pay,Shipped
ORD0066265,20241018,CUST015806,P00044,SELL00141,5,300.6,0.0,0.0,6.01,1503.0,0.0,1503.0,1509.01,UPI,Delivered
ORD0066266,20221008,CUST036148,P00022,SELL01535,2,35.47,0.15,4.82,8.64,70.94,10.64,60.3,73.76,Cash on Delivery,Shipped
ORD0066267,20231228,CUST038066,P00044,SELL01977,2,68.58,0.1,14.81,6.72,137.16,13.72,123.44,144.97,Credit Card,Shipped
ORD0066268,20221118,CUST042905,P00046,SELL01951,2,98.32,0.05,9.34,13.91,196.64,9.83,186.81,210.06,Cash on Delivery,Delivered
ORD0066269,20241108,CUST031178,P00004,SELL00948,2,267.31,0.15,36.35,0.8,534.62,80.19,454.43,491.58,Amazon Pay,Shipped
ORD0066270,20200304,CUST015776,P00032,SELL00130,1,238.62,0.0,42.95,14.29,238.62,0.0,238.62,295.86,Credit Card,Delivered
ORD0066271,20220725,CUST043429,P00027,SELL01185,5,104.15,0.05,59.37,2.48,520.75,26.04,494.71,556.56,Debit Card,Delivered
ORD0066272,20230124,CUST042473,P00012,SELL00769,4,564.8,0.0,406.66,8.45,2259.2,0.0,2259.2,2674.31,Credit Card,Delivered
ORD0066273,20240816,CUST013501,P00011,SELL00316,2,275.54,0.1,0.0,0.74,551.08,55.11,495.97,496.71,Credit Card,Delivered
ORD0066274,20210623,CUST028253,P00040,SELL00260,5,378.64,0.25,113.59,4.13,1893.2,473.3,1419.9,1537.62,Credit Card,Delivered
ORD0066275,20210524,CUST038455,P00005,SELL00223,1,25.74,0.0,2.06,5.46,25.74,0.0,25.74,33.26,UPI,Delivered
ORD0066276,20230925,CUST026273,P00032,SELL00818,4,194.12,0.05,59.01,3.5,776.48,38.82,737.66,800.17,Debit Card,Delivered
ORD0066277,20240907,CUST007141,P00038,SELL01584,3,430.0,0.25,48.38,12.2,1290.0,322.5,967.5,1028.08,Debit Card,Delivered
ORD0066278,20200907,CUST043124,P00019,SELL01355,4,442.37,0.05,84.05,14.64,1769.48,88.47,1681.01,1779.7,Amazon Pay,Shipped
ORD0066279,20240925,CUST010917,P00010,SELL00228,1,186.4,0.0,14.91,13.47,186.4,0.0,186.4,214.78,UPI,Delivered
ORD0066280,20230726,CUST024023,P00039,SELL01161,2,494.63,0.0,79.14,3.39,989.26,0.0,989.26,1071.79,Amazon Pay,Delivered
ORD0066281,20200208,CUST032222,P00032,SELL01402,2,26.12,0.05,2.48,5.06,52.24,2.61,49.63,57.17,Credit Card,Delivered
ORD0066282,20200309,CUST037750,P00022,SELL00961,3,536.34,0.05,122.29,3.05,1609.02,80.45,1528.57,1653.91,Amazon Pay,Shipped
ORD0066283,20201003,CUST031423,P00025,SELL01638,3,47.12,0.1,15.27,10.01,141.36,14.14,127.22,152.5,Net Banking,Delivered
ORD0066284,20230217,CUST045844,P00017,SELL00178,5,96.97,0.0,24.24,3.29,484.85,0.0,484.85,512.38,Debit Card,Shipped
ORD0066285,20230114,CUST014225,P00037,SELL01628,4,372.62,0.15,101.35,13.35,1490.48,223.57,1266.91,1381.61,Credit Card,Shipped
ORD0066286,20200625,CUST030335,P00015,SELL01114,4,404.22,0.0,0.0,3.86,1616.88,0.0,1616.88,1620.74,Credit Card,Delivered
ORD0066287,20220828,CUST037393,P00018,SELL00031,2,474.84,0.15,40.36,7.69,949.68,142.45,807.23,855.28,UPI,Delivered
ORD0066288,20210828,CUST005302,P00013,SELL01368,4,554.71,0.2,213.01,7.59,2218.84,443.77,1775.0700000000002,1995.67,Credit Card,Delivered
ORD0066289,20230120,CUST020097,P00020,SELL01970,4,263.64,0.05,50.09,2.75,1054.56,52.73,1001.83,1054.67,Debit Card,Delivered
ORD0066290,20231214,CUST039322,P00044,SELL01398,1,57.2,0.0,4.58,11.71,57.2,0.0,57.2,73.49,Credit Card,Delivered
ORD0066291,20200321,CUST011693,P00010,SELL01377,5,281.47,0.0,168.88,6.1,1407.35,0.0,1407.35,1582.33,Amazon Pay,Shipped
ORD0066292,20201206,CUST030643,P00023,SELL00995,5,137.52,0.2,27.5,5.18,687.6,137.52,550.08,582.76,UPI,Returned
ORD0066293,20210224,CUST028643,P00033,SELL00923,4,154.47,0.2,24.72,9.57,617.88,123.58,494.3,528.59,Amazon Pay,Delivered
ORD0066294,20200815,CUST005133,P00008,SELL01263,3,87.42,0.0,20.98,6.21,262.26,0.0,262.26,289.45,Net Banking,Cancelled
ORD0066295,20210417,CUST027929,P00047,SELL00004,3,460.25,0.2,132.55,0.79,1380.75,276.15,1104.6,1237.94,Debit Card,Delivered
ORD0066296,20200328,CUST022898,P00024,SELL00412,4,501.57,0.05,152.48,5.35,2006.28,100.31,1905.97,2063.8,UPI,Pending
ORD0066297,20231005,CUST005157,P00020,SELL00786,2,190.33,0.0,30.45,2.06,380.66,0.0,380.66,413.17,Amazon Pay,Shipped
ORD0066298,20240721,CUST039862,P00028,SELL00850,4,51.75,0.05,9.83,8.35,207.0,10.35,196.65,214.83,Amazon Pay,Delivered
ORD0066299,20200708,CUST029254,P00018,SELL01615,2,18.57,0.05,1.76,2.38,37.14,1.86,35.28,39.42,Amazon Pay,Shipped
ORD0066300,20220516,CUST005696,P00047,SELL00627,1,181.12,0.0,14.49,3.27,181.12,0.0,181.12,198.88,UPI,Delivered
ORD0066301,20220907,CUST016667,P00005,SELL00824,1,285.91,0.05,32.59,13.59,285.91,14.3,271.61,317.79,Credit Card,Shipped
ORD0066302,20240727,CUST048718,P00015,SELL01679,4,258.87,0.0,51.77,5.52,1035.48,0.0,1035.48,1092.77,Credit Card,Delivered
ORD0066303,20220907,CUST023222,P00049,SELL00790,4,25.09,0.0,5.02,0.51,100.36,0.0,100.36,105.89,Credit Card,Pending
ORD0066304,20200515,CUST021883,P00006,SELL01740,4,129.68,0.0,25.94,13.57,518.72,0.0,518.72,558.23,Credit Card,Delivered
ORD0066305,20230910,CUST007067,P00014,SELL01856,5,160.34,0.05,38.08,14.65,801.7,40.09,761.61,814.34,Debit Card,Delivered
ORD0066306,20200209,CUST013782,P00002,SELL00969,4,189.87,0.0,37.97,9.09,759.48,0.0,759.48,806.54,UPI,Delivered
ORD0066307,20240731,CUST019556,P00048,SELL01116,1,397.51,0.0,0.0,9.63,397.51,0.0,397.51,407.14,Credit Card,Delivered
ORD0066308,20230803,CUST021933,P00005,SELL00325,1,105.03,0.0,12.6,12.2,105.03,0.0,105.03,129.83,Net Banking,Delivered
ORD0066309,20200912,CUST039583,P00016,SELL00512,2,82.03,0.2,0.0,12.4,164.06,32.81,131.25,143.65,UPI,Delivered
ORD0066310,20241226,CUST016849,P00020,SELL01132,4,268.55,0.2,103.12,7.89,1074.2,214.84,859.36,970.37,Amazon Pay,Delivered
ORD0066311,20220804,CUST010695,P00025,SELL01724,1,130.25,0.2,5.21,12.55,130.25,26.05,104.2,121.96,Debit Card,Delivered
ORD0066312,20240608,CUST047885,P00049,SELL00095,3,366.99,0.0,198.17,2.46,1100.97,0.0,1100.97,1301.6,Credit Card,Delivered
ORD0066313,20231214,CUST032534,P00016,SELL00812,3,594.82,0.0,0.0,6.54,1784.46,0.0,1784.46,1791.0,Amazon Pay,Delivered
ORD0066314,20210622,CUST036879,P00038,SELL01044,4,387.5,0.25,93.0,6.91,1550.0,387.5,1162.5,1262.41,Credit Card,Delivered
ORD0066315,20241031,CUST018546,P00037,SELL01871,3,266.33,0.0,63.92,0.31,798.99,0.0,798.99,863.22,Amazon Pay,Shipped
ORD0066316,20230807,CUST043871,P00006,SELL00634,2,269.15,0.0,43.06,3.5,538.3,0.0,538.3,584.86,Amazon Pay,Delivered
ORD0066317,20230901,CUST023637,P00019,SELL01309,5,477.54,0.15,162.36,6.01,2387.7,358.16,2029.54,2197.92,Cash on Delivery,Pending
ORD0066318,20241228,CUST002177,P00009,SELL00912,2,239.77,0.05,36.45,12.64,479.54,23.98,455.56,504.65,UPI,Delivered
ORD0066319,20220507,CUST042795,P00043,SELL01041,3,473.78,0.3,49.75,2.79,1421.34,426.4,994.94,1047.48,Credit Card,Delivered
ORD0066320,20200511,CUST004567,P00026,SELL00137,4,141.04,0.05,0.0,11.15,564.16,28.21,535.9499999999999,547.1,Credit Card,Delivered
ORD0066321,20240614,CUST012351,P00017,SELL01488,2,522.29,0.3,87.74,3.27,1044.58,313.37,731.2099999999999,822.22,UPI,Delivered
ORD0066322,20220517,CUST027645,P00009,SELL00836,1,70.57,0.0,3.53,11.44,70.57,0.0,70.57,85.54,UPI,Delivered
ORD0066323,20220110,CUST025373,P00015,SELL01655,1,248.08,0.0,19.85,14.26,248.08,0.0,248.08,282.19,Credit Card,Delivered
ORD0066324,20210622,CUST040897,P00040,SELL01744,1,56.96,0.15,0.0,12.98,56.96,8.54,48.42,61.4,Credit Card,Shipped
ORD0066325,20230819,CUST049500,P00007,SELL00863,3,490.99,0.25,88.38,6.87,1472.97,368.24,1104.73,1199.98,Cash on Delivery,Shipped
ORD0066326,20201008,CUST030375,P00037,SELL01938,2,476.75,0.05,45.29,9.72,953.5,47.68,905.82,960.83,UPI,Delivered
ORD0066327,20210506,CUST022051,P00047,SELL00980,2,376.35,0.05,57.21,12.48,752.7,37.64,715.0600000000001,784.76,Debit Card,Delivered
ORD0066328,20201006,CUST011441,P00009,SELL00334,2,151.61,0.25,18.19,13.44,303.22,75.81,227.41000000000005,259.04,Cash on Delivery,Delivered
ORD0066329,20240303,CUST036759,P00034,SELL01764,3,51.16,0.05,17.5,0.35,153.48,7.67,145.81,163.66,Credit Card,Delivered
ORD0066330,20230507,CUST023936,P00020,SELL01889,5,50.25,0.0,20.1,3.04,251.25,0.0,251.25,274.39,Net Banking,Delivered
ORD0066331,20231030,CUST027348,P00048,SELL01549,1,504.43,0.1,0.0,1.29,504.43,50.44,453.99,455.28,Debit Card,Delivered
ORD0066332,20230816,CUST030344,P00006,SELL00948,4,257.49,0.25,38.62,5.39,1029.96,257.49,772.47,816.48,Debit Card,Delivered
ORD0066333,20220627,CUST028834,P00038,SELL01690,1,438.21,0.05,74.93,13.82,438.21,21.91,416.3,505.05,UPI,Delivered
ORD0066334,20211027,CUST016851,P00029,SELL01465,1,358.14,0.05,0.0,14.91,358.14,17.91,340.23,355.14,Amazon Pay,Cancelled
ORD0066335,20230815,CUST012272,P00028,SELL01395,1,322.8,0.05,15.33,3.33,322.8,16.14,306.66,325.32,Net Banking,Delivered
ORD0066336,20210708,CUST013287,P00047,SELL00486,4,371.25,0.0,118.8,8.49,1485.0,0.0,1485.0,1612.29,Amazon Pay,Delivered
ORD0066337,20230907,CUST041912,P00033,SELL00360,3,267.57,0.1,86.69,0.78,802.71,80.27,722.44,809.91,Debit Card,Delivered
ORD0066338,20230207,CUST038592,P00009,SELL00571,4,496.79,0.0,99.36,10.71,1987.16,0.0,1987.16,2097.23,UPI,Delivered
ORD0066339,20240704,CUST012635,P00023,SELL01788,4,592.16,0.1,0.0,8.1,2368.64,236.86,2131.78,2139.88,Cash on Delivery,Delivered
ORD0066340,20210415,CUST046674,P00041,SELL01436,4,126.42,0.0,25.28,9.08,505.68,0.0,505.68,540.04,UPI,Delivered
ORD0066341,20210215,CUST019073,P00050,SELL01975,3,521.97,0.1,169.12,12.5,1565.91,156.59,1409.3200000000002,1590.94,Credit Card,Shipped
ORD0066342,20210527,CUST020465,P00034,SELL01895,2,385.6,0.0,138.82,6.14,771.2,0.0,771.2,916.16,Credit Card,Delivered
ORD0066343,20240212,CUST027744,P00003,SELL00579,5,553.75,0.1,0.0,9.88,2768.75,276.88,2491.87,2501.76,Net Banking,Delivered
ORD0066344,20230309,CUST001620,P00025,SELL00042,4,523.17,0.15,88.94,11.19,2092.68,313.9,1778.7799999999995,1878.91,Net Banking,Delivered
ORD0066345,20220527,CUST004264,P00039,SELL01663,1,508.6,0.15,34.58,8.15,508.6,76.29,432.31,475.04,UPI,Delivered
